TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;PF_PJ_EMISSOR;CPF_CNPJ_EMISSOR;EMISSOR;DT_VENC;TITULO_POSFX;CD_INDEXADOR_POSFX;DS_INDEXADOR_POSFX;PR_INDEXADOR_POSFX;PR_CUPOM_POSFX;PR_TAXA_PREFX;TITULO_CETIP;TITULO_GARANTIA;CNPJ_INSTITUICAO_FINANC_COOBR
FI;42.814.813/0001-65;ITAÚ HIGH YIELD PREV DISTRIBUIDORES BP FIF RF CRÉD PRIV - RESP LIMITADA;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;13.000000;10063.78;;;PJ;02.773.542/0001-22;OPEA SECURITIZADORA S.A.;2026-11-18;S;OUT;OUTROS;100.000000;6.500000;;S;N;
FI;42.827.176/0001-61;CAPITÂNIA REIT PREV ITAÚ FIFE MULTIMERCADO FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;87.000000;93070.59;;;PJ;45.456.117/0001-12;AGUAS DO SERTAO SA;2043-12-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;8.405100;;S;N;
FI;42.827.176/0001-61;CAPITÂNIA REIT PREV ITAÚ FIFE MULTIMERCADO FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;100.000000;100657.22;;;PJ;09.325.109/0001-73;AUTOPISTA PLANALTO SUL S.A.;2028-09-15;S;DI1;DI de um dia;100.000000;2.150000;;S;N;
FI;42.827.176/0001-61;CAPITÂNIA REIT PREV ITAÚ FIFE MULTIMERCADO FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;397.000000;400270.31;;;PJ;04.992.714/0001-84;NOVA TRANSPORTADORA DO SUDESTE S/A;2034-02-15;S;DI1;DI de um dia;100.000000;1.700000;;S;N;
FI;42.847.342/0001-91;CAPITÂNIA BWM FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Mantido até o vencimento;;;;;500.000000;502193.48;;;PJ;04.992.714/0001-84;NOVA TRANSPORTADORA DO SUDESTE S/A - NTS;2034-02-15;S;DI1;DI de um dia;100.000000;1.700000;;S;N;
FI;42.847.342/0001-91;CAPITÂNIA BWM FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Mantido até o vencimento;;;;;700.000000;703606.75;;;PJ;09.325.109/0001-73;AUTOPISTA PLANALTO SUL S.A.;2031-09-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;6.780000;;S;N;
FI;42.847.342/0001-91;CAPITÂNIA BWM FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Mantido até o vencimento;;;;;860.000000;913404.54;;;PJ;45.456.117/0001-12;AGUAS DO SERTAO S.A.;2043-12-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;8.405100;;S;N;
FI;42.847.364/0001-51;BTGP X10 MASTER FUNDO DE INVESTIMENTO MULTIMERCADO LONGO PRAZO;2024-02-29;Debêntures;Debênture simples;N;Mantido até o vencimento;;;;;221.000000;234723.73;;;PJ;45.456.117/0001-12;AGUAS DO SERTAO S.A.;2043-12-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;8.405100;;S;N;
FI;42.870.959/0001-28;AQUILA 7 CRÉDITO PRIVADO FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO;2024-02-29;Debêntures;Debênture conversível;N;Para negociação;;;;;282.000000;117770.10;;;PJ;01.599.101/0001-93;SEQUOIA LOGISTICA E TRANSPORTES S.A;2024-12-29;N;;;;;0.000000;S;N;
FI;42.870.959/0001-28;AQUILA 7 CRÉDITO PRIVADO FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;410.000000;413974.55;;;PJ;09.325.109/0001-73;AUTOPISTA PLANALTO SUL SA;2028-09-15;S;DI1;DI de um dia;100.000000;2.439697;;N;N;
FI;42.870.959/0001-28;AQUILA 7 CRÉDITO PRIVADO FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;370.000000;373917.82;;;PJ;04.992.714/0001-84;NOVA TRANSPORTADORA SUDESTE SA - NT;2034-02-15;S;DI1;DI de um dia;100.000000;1.710480;;S;N;
FI;42.870.959/0001-28;AQUILA 7 CRÉDITO PRIVADO FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;166.000000;176802.46;;;PJ;45.456.117/0001-12;Ã?GUAS DO SERTÃƒO S.A.;2043-12-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;8.467832;;S;N;
FI;42.904.893/0001-40;BOND I FUNDO DE INVESTIMENTO MULTIMERCADO - CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-02-29;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;0.000000;0.00;0.000000;0.00;4035000.000000;16974818.21;;;PJ;01.547.749/0001-16;521 PARTICIPACOES S/A - EM LIQUIDACAO EXTRAJUDICIAL;2024-08-15;N;;;;;2.956301;N;N;
FI;42.922.066/0001-89;HORIZONTE I FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;7.000000;944041.13;;;PJ;09.420.486/0005-15;UNIVEN HEALTHCARE S.A.;2024-12-29;S;DI1;DI de um dia;100.000000;6.000000;;S;N;
FI;42.922.214/0001-65;MULTINVEST PINOT NOIR LONG BIASED FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO IE;2024-02-29;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;200.000000;477827.66;;;PJ;35.563.884/0001-77;COLARRIO 2 INCORP DE EMPREEND IMOBIL;2027-10-23;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;12.500000;;S;N;
FI;42.934.049/0001-61;CAPITÂNIA PREVIDENCE ITAÚ FIFE RENDA FIXA CRÉDITO PRIVADO FUNDO DE INVESTIMENTO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;458.000000;460987.09;;;PJ;04.992.714/0001-84;NOVA TRANSPORTADORA DO SUDESTE S/A;2034-02-15;S;DI1;DI de um dia;100.000000;1.700000;;S;N;
FI;42.934.049/0001-61;CAPITÂNIA PREVIDENCE ITAÚ FIFE RENDA FIXA CRÉDITO PRIVADO FUNDO DE INVESTIMENTO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;217.000000;232141.58;;;PJ;45.456.117/0001-12;AGUAS DO SERTAO SA;2043-12-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;8.405100;;S;N;
FI;42.934.049/0001-61;CAPITÂNIA PREVIDENCE ITAÚ FIFE RENDA FIXA CRÉDITO PRIVADO FUNDO DE INVESTIMENTO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;120.000000;120788.66;;;PJ;09.325.109/0001-73;AUTOPISTA PLANALTO SUL S.A.;2028-09-15;S;DI1;DI de um dia;100.000000;2.150000;;S;N;
FI;43.122.009/0001-88;MAKTOUB KINEA FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRAESTRUTURA RF CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;10565.000000;11302192.79;;2024-03-30;PJ;45.456.117/0001-12;AGUAS DO SERTAO SA;2043-12-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;8.405100;;S;N;
FI;43.122.017/0001-24;AMG1 KINEA FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRAESTRUTURA RF CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;4465.000000;4776553.79;;2024-03-30;PJ;45.456.117/0001-12;AGUAS DO SERTAO SA;2043-12-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;8.405100;;S;N;
FI;43.122.073/0001-69;SOTONIC KINEA FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRAESTRUTURA RF CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;4118.000000;4405341.22;;2024-03-30;PJ;45.456.117/0001-12;AGUAS DO SERTAO SA;2043-12-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;8.405100;;S;N;
FI;43.122.090/0001-04;ORION KINEA FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRAESTRUTURA RF CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;2183.000000;2335322.94;;2024-03-30;PJ;45.456.117/0001-12;AGUAS DO SERTAO SA;2043-12-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;8.405100;;S;N;
FI;43.143.750/0001-25;FAR NIENTE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;1500.000000;1518802.57;;;PJ;04.423.567/0001-21;*** A Definir ***;2027-08-15;S;DI1;DI de um dia;100.000000;2.050000;;S;N;
FI;43.143.750/0001-25;FAR NIENTE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;993.000000;1036905.94;;;PJ;04.423.567/0001-21;*** A Definir ***;2026-05-20;S;DI1;DI de um dia;100.000000;2.200000;;S;N;
FI;43.143.750/0001-25;FAR NIENTE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;2251.000000;2812462.36;;;PJ;01.838.723/0001-27;BRF - BRASIL FOODS S.A;2026-04-30;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;1.350000;;S;N;
FI;43.143.750/0001-25;FAR NIENTE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;2383.000000;3397816.72;;;PJ;08.873.873/0001-10;ECORODOVIAS CONCESSOES SERVICOS SA;2025-06-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;1.350000;;S;N;
FI;43.143.750/0001-25;FAR NIENTE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;2202.000000;2908042.87;;;PJ;09.149.503/0001-06;OMEGA GERACAO SA;2026-05-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;285.845945;;S;N;
FI;43.143.750/0001-25;FAR NIENTE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;3185.000000;3246391.78;;;PJ;61.585.865/0001-51;RAIA DROGASIL SA;2027-06-17;S;DI1;DI de um dia;1.000000;0.000000;;S;N;
FI;43.143.750/0001-25;FAR NIENTE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;2034.000000;2216654.53;;;PJ;16.670.085/0001-55;LOCALIZA RENT A CAR S.A.;2031-03-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;0.000000;;S;N;
FI;43.143.750/0001-25;FAR NIENTE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;1472.000000;1469976.63;;;PJ;41.811.375/0001-19;Canal Companhia de Securitização;2033-03-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;11.000000;;S;N;
FI;43.143.786/0001-09;INDIANAPOLIS FUNDO DE INVESTIMENTO  MULTIMERCADO CP IE;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;894.000000;945490.02;;;PJ;04.423.567/0001-21;*** A Definir ***;2025-10-15;S;DI1;DI de um dia;100.000000;1.400000;;S;N;
FI;43.143.786/0001-09;INDIANAPOLIS FUNDO DE INVESTIMENTO  MULTIMERCADO CP IE;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;774.000000;809967.49;;;PJ;04.423.567/0001-21;*** A Definir ***;2028-05-20;S;DI1;DI de um dia;100.000000;1.950000;;S;N;
FI;43.143.786/0001-09;INDIANAPOLIS FUNDO DE INVESTIMENTO  MULTIMERCADO CP IE;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;957.000000;1021614.09;;;PJ;04.423.567/0001-21;*** A Definir ***;2031-06-15;S;DI1;DI de um dia;100.000000;2.000000;;S;N;
FI;43.143.786/0001-09;INDIANAPOLIS FUNDO DE INVESTIMENTO  MULTIMERCADO CP IE;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;1050.000000;1063161.80;;;PJ;04.423.567/0001-21;*** A Definir ***;2027-08-15;S;DI1;DI de um dia;100.000000;2.050000;;S;N;
FI;43.143.786/0001-09;INDIANAPOLIS FUNDO DE INVESTIMENTO  MULTIMERCADO CP IE;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;908.000000;999667.09;;;PJ;04.423.567/0001-21;*** A Definir ***;2028-11-15;S;DI1;DI de um dia;100.000000;2.830000;;S;N;
FI;43.143.786/0001-09;INDIANAPOLIS FUNDO DE INVESTIMENTO  MULTIMERCADO CP IE;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;864.000000;1238887.26;;;PJ;04.423.567/0001-21;*** A Definir ***;2025-03-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;5.500000;;S;N;
FI;43.143.786/0001-09;INDIANAPOLIS FUNDO DE INVESTIMENTO  MULTIMERCADO CP IE;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;1396.000000;1744201.45;;;PJ;01.838.723/0001-27;BRF - BRASIL FOODS S.A;2026-04-30;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;1.350000;;S;N;
FI;43.143.786/0001-09;INDIANAPOLIS FUNDO DE INVESTIMENTO  MULTIMERCADO CP IE;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;1478.000000;2107416.33;;;PJ;08.873.873/0001-10;ECORODOVIAS CONCESSOES SERVICOS SA;2025-06-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;1.350000;;S;N;
FI;43.143.786/0001-09;INDIANAPOLIS FUNDO DE INVESTIMENTO  MULTIMERCADO CP IE;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;1365.000000;1802669.63;;;PJ;09.149.503/0001-06;OMEGA GERACAO SA;2026-05-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;38.292296;;S;N;
FI;43.143.786/0001-09;INDIANAPOLIS FUNDO DE INVESTIMENTO  MULTIMERCADO CP IE;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;796.000000;811343.13;;;PJ;61.585.865/0001-51;RAIA DROGASIL SA;2027-06-17;S;DI1;DI de um dia;1.000000;0.000000;;S;N;
FI;43.143.786/0001-09;INDIANAPOLIS FUNDO DE INVESTIMENTO  MULTIMERCADO CP IE;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;1261.000000;1374238.62;;;PJ;16.670.085/0001-55;LOCALIZA RENT A CAR S.A.;2031-03-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;0.000000;;S;N;
FI;43.143.786/0001-09;INDIANAPOLIS FUNDO DE INVESTIMENTO  MULTIMERCADO CP IE;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;196.000000;195730.58;;;PJ;41.811.375/0001-19;Canal Companhia de Securitização;2033-03-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;11.000000;;S;N;
FI;43.165.221/0001-22;SÃO CARLOS FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2024-02-29;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;S;Para negociação;;;;;15000.000000;18172589.07;;;PJ;34.999.925/0001-00;B100;2024-10-04;S;DI1;DI de um dia;0.000000;1.700000;;N;N;
FI;43.165.242/0001-48;SEVERAL FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;S;Para negociação;;;;;90000.000000;59237889.82;;;PJ;34.999.925/0001-00;B100;2027-09-01;S;DI1;DI de um dia;100.000000;1.520000;;S;N;
FI;43.450.518/0001-30;WARREN VÊNUS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;4002.000000;4270981.60;;;PJ;08.827.501/0001-58;AEGEA SANEAMENTO PARTICIPACOES SA;2029-09-02;S;DI1;DI de um dia;100.000000;2.450000;;S;N;
FI;43.450.518/0001-30;WARREN VÊNUS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;2934.000000;3114841.66;;;PJ;00.242.184/0001-04;ARMAC LOCACAO LOGISTICA E SERVICOS S.A.;2029-11-04;S;DI1;DI de um dia;100.000000;2.250000;;S;N;
FI;43.450.518/0001-30;WARREN VÊNUS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;496.000000;522349.13;;;PJ;00.242.184/0001-04;ARMAC LOCACAO LOGISTICA E SERVICOS S.A.;2028-11-25;S;DI1;DI de um dia;100.000000;2.500000;;S;N;
FI;43.450.518/0001-30;WARREN VÊNUS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;817.000000;845379.53;;;PJ;02.846.056/0001-97;CCR SA;2029-01-15;S;DI1;DI de um dia;100.000000;1.700000;;S;N;
FI;43.450.518/0001-30;WARREN VÊNUS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;1111.000000;1175700.23;;;PJ;18.777.673/0001-18;COSAN INVESTIMENTOS E PARTICIPAÇÕES S.A;2032-05-05;S;DI1;DI de um dia;100.000000;1.900000;;S;N;
FI;43.450.518/0001-30;WARREN VÊNUS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;922.000000;971232.40;;;PJ;18.777.673/0001-18;COSAN INVESTIMENTOS E PARTICIPAÇÕES S.A;2028-06-20;S;DI1;DI de um dia;100.000000;2.400000;;S;N;
FI;43.450.518/0001-30;WARREN VÊNUS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;237.000000;246180.66;;;PJ;71.208.516/0001-74;ALGAR TELECOM S.A;2028-07-15;S;DI1;DI de um dia;100.000000;1.600000;;S;N;
FI;43.450.518/0001-30;WARREN VÊNUS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;400.000000;407560.82;;;PJ;61.486.650/0001-83;DIAGNOSTICOS AMERICA SA;2026-10-30;S;DI1;DI de um dia;100.000000;1.600000;;S;N;
FI;43.450.518/0001-30;WARREN VÊNUS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;1345.000000;1339190.07;;;PJ;61.486.650/0001-83;DIAGNOSTICOS AMERICA SA;2028-10-30;S;DI1;DI de um dia;100.000000;1.700000;;S;N;
FI;43.450.518/0001-30;WARREN VÊNUS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;6000.000000;6173458.40;;;PJ;08.170.849/0001-15;DESKTOP S.A.;2028-11-27;S;DI1;DI de um dia;100.000000;2.300000;;S;N;
FI;43.450.518/0001-30;WARREN VÊNUS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;2000.000000;2109876.85;;;PJ;04.149.454/0001-80;ECORODOVIAS INFRAESTRUTURA LOGISTICA SA;2028-10-15;S;DI1;DI de um dia;100.000000;1.850000;;S;N;
FI;43.450.518/0001-30;WARREN VÊNUS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;950.000000;993621.97;;;PJ;00.001.180/0001-26;CENTRAIS ELETRICAS BRASILEIRA SA ELETROB;2026-04-25;S;DI1;DI de um dia;100.000000;1.200000;;S;N;
FI;43.450.518/0001-30;WARREN VÊNUS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;499.000000;521273.12;;;PJ;23.520.790/0001-31;EQUATORIAL TRANSMISSÃO S.A.;2028-12-15;S;DI1;DI de um dia;100.000000;1.700000;;S;N;
FI;43.450.518/0001-30;WARREN VÊNUS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;300.000000;33002.88;;;PJ;32.770.457/0001-71;COMPANHIA SECURITIZADORA DE CREDITOS FIN;2024-03-30;S;DI1;DI de um dia;100.000000;7.000000;;S;N;
FI;43.450.518/0001-30;WARREN VÊNUS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;500.000000;0.00;;;PJ;32.770.457/0001-71;COMPANHIA SECURITIZADORA DE CREDITOS FIN;2024-04-30;S;PRE;Taxa de juro prefixada;100.000000;0.000000;;S;N;
FI;43.450.518/0001-30;WARREN VÊNUS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;3600.000000;3702323.08;;;PJ;05.197.443/0001-38;HAPVIDA PARTICIPACOES INVESTIMENTO SA;2029-05-10;S;DI1;DI de um dia;100.000000;1.600000;;S;N;
FI;43.450.518/0001-30;WARREN VÊNUS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;5000.000000;5121960.56;;;PJ;16.670.085/0001-55;LOCALIZA RENT A CAR;2033-08-11;S;DI1;DI de um dia;100.000000;2.350000;;S;N;
FI;43.450.518/0001-30;WARREN VÊNUS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;1000.000000;1070069.98;;;PJ;21.314.559/0001-66;MOVIDA PARTICIPACOES;2029-09-15;S;DI1;DI de um dia;100.000000;2.900000;;S;N;
FI;43.450.518/0001-30;WARREN VÊNUS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;2025.000000;2108355.63;;;PJ;06.047.087/0001-39;REDE D OR SAO LUIZ SA;2032-05-15;S;DI1;DI de um dia;100.000000;1.900000;;S;N;
FI;43.450.518/0001-30;WARREN VÊNUS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;2785.000000;2801348.50;;;PJ;06.047.087/0001-39;REDE D OR SAO LUIZ SA;2031-08-20;S;DI1;DI de um dia;100.000000;1.900000;;S;N;
FI;43.450.518/0001-30;WARREN VÊNUS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;1010.000000;1064760.90;;;PJ;06.047.087/0001-39;REDE D OR SAO LUIZ SA;2032-10-15;S;DI1;DI de um dia;100.000000;2.000000;;S;N;
FI;43.450.518/0001-30;WARREN VÊNUS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;357.000000;562757.96;;;PJ;41.508.382/0001-46;RODOVIAS DO BRASIL HOLDING S.A.;2030-05-10;S;DI1;DI de um dia;100.000000;4.250000;;S;N;
FI;43.450.518/0001-30;WARREN VÊNUS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;2000.000000;2074005.74;;;PJ;92.802.784/0001-90;CIA RIOGRANDENSE SANEAMENTO CORSAN;2026-12-05;S;DI1;DI de um dia;100.000000;0.000000;;S;N;
FI;43.450.518/0001-30;WARREN VÊNUS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;2000.000000;2080042.41;;;PJ;92.802.784/0001-90;CIA RIOGRANDENSE SANEAMENTO CORSAN;2028-12-05;S;DI1;DI de um dia;100.000000;0.000000;;S;N;
FI;43.450.518/0001-30;WARREN VÊNUS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;2038.000000;2094694.73;;;PJ;07.415.333/0001-20;SIMPAR S.A.;2031-01-15;S;DI1;DI de um dia;100.000000;0.000000;;S;N;
FI;43.450.518/0001-30;WARREN VÊNUS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;1000.000000;1019708.70;;;PJ;07.415.333/0001-20;SIMPAR S.A.;2032-12-20;S;DI1;DI de um dia;100.000000;3.200000;;S;N;
FI;43.450.518/0001-30;WARREN VÊNUS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;3000.000000;3151469.18;;;PJ;07.594.978/0001-78;SMART FIT;2030-10-20;S;DI1;DI de um dia;100.000000;1.950000;;S;N;
